Rank,Name,Score,UserList
1473,成渝赛区,hw20835907,'11.544,hw20835907;
1474,西北赛区,hw48901084,'11.617,hw48901084;
1475,杭厦赛区,hw39830293,'11.6264,hw39830293;
1476,杭厦赛区,12333,'11.6933,hw82235359;hw85940823;hw54591371;
1477,杭厦赛区,古道西风瘦马,'11.7723,gjy135136;
1478,成渝赛区,TimeError,'11.8102,TimeError;
1479,上合赛区,no bug,no error,'11.841,sunxiangjun;
1480,杭厦赛区,元宝暴暴,'11.9566,Yin_Cofer;workSpacePlus;kaysen_;
1481,武长赛区,hw00910185,'12.0081,hw00910185;
1482,上合赛区,workSpacePlus,'12.0635,workSpacePlus;
1483,粤港澳赛区,strawsuper,'12.092,strawsuper;
1484,西北赛区,伞兵二号已就位,'12.1599,hw93553674;
1485,京津东赛区,别浪,'12.244,No_bug-_-;jiangjixixi;hw54338160;
1486,成渝赛区,Mars_Li,'12.2901,Mars_Li;
1487,成渝赛区,Ruabick,'12.3453,Ruabick;
1488,京津东赛区,hope_pass,'12.3551,yang_xl17;
1489,西北赛区,hw91983105,'12.3951,hw91983105;
1490,杭厦赛区,hw05094449,'12.4264,hw05094449;
1491,杭厦赛区,tql,'12.4717,codgician;hw22077183;whdsunny;
1492,粤港澳赛区,faker_,'12.5514,faker_;
1493,粤港澳赛区,小谷围一姐,'12.6641,Believe33;cosimo6359;
1494,成渝赛区,hw02849838,'12.7187,hw02849838;
1495,西北赛区,hxhxhxhxhxhxhxh,'12.7373,hxhxhxhxhxhxhxh;
1496,粤港澳赛区,leozhibin,'12.7616,leozhibin;
1497,京津东赛区,hw73360980,'12.7859,hw73360980;
1498,西北赛区,chu8865,'12.7986,chu8865;
1499,成渝赛区,比利&&奥利(随时退赛小队),'13.075,G_Horse;hw83171079;
1500,京津东赛区,Sukri,'13.1635,KRSTIN_L;
1501,上合赛区,hw55538598,'13.2171,hw55538598;
1502,武长赛区,超人小分队,'13.2198,hechao66;hw68500524;hw58922622;
1503,成渝赛区,球球给我个SSSSP吧,'13.2712,legolas_lee;kkkklu;hw46533511;
1504,西北赛区,Zhiyuan_Ren,'13.3197,Zhiyuan_Ren;
1505,粤港澳赛区,新的风暴已经出现,'13.341,hw45352113;
1506,杭厦赛区,小菜鸡,'13.3818,Xxxxxxxxx___;
1507,杭厦赛区,hw68751712,'13.4623,hw68751712;
1508,成渝赛区,hw66253132,'13.5164,hw66253132;
1509,武长赛区,py没活路,'13.6349,jqsElvin;
1510,成渝赛区,剪刀刺客,'13.6642,GWH13618229464;
1511,上合赛区,改名要快,'13.6651,hw16218189;
1512,杭厦赛区,黄饭盆儿,'13.7693,hw64635566;qingqingqing;hw36580629;
1513,成渝赛区,yling,'13.7742,yling;
1514,武长赛区,精神小伙,'13.9482,whu_pzx;
1515,上合赛区,hw43586472,'14.0841,hw43586472;
1516,成渝赛区,xing xing xing3,'14.1334,hw24529077;
1517,武长赛区,打酱油,'14.155,hw76252019;hw09419575;
1518,杭厦赛区,Shaking,'14.2403,Shaking;
1519,成渝赛区,hw77194857,'14.2915,hw77194857;
1520,武长赛区,春田花花幼稚园,'14.3788,KristinAlter;LighTcml;
1521,杭厦赛区,LISICHENGMR,'14.4523,LISICHENGMR;
1522,杭厦赛区,hw35680922,'14.4989,hw35680922;
1523,京津东赛区,大赛截止时间,'14.5677,Rainboat;dwyzzy;
1524,成渝赛区,hw65146408,'14.5677,hw65146408;
1525,成渝赛区,freyaa,'14.6135,hw43919711;
1526,武长赛区,很牛逼我这个牌,'14.7804,hw79956732;yx13765414;hw50174232;
1527,西北赛区,hw64448957,'14.9501,hw64448957;
1528,粤港澳赛区,EAGHINee,'14.9507,EAGHINee;
1529,江山赛区,hw82820570,'14.9565,hw82820570;
1530,成渝赛区,就上一次,'14.9571,hw39216203;
1531,江山赛区,hw16212834,'14.9884,hw16212834;
1532,粤港澳赛区,canranboy,'15.0463,canranboy;
1533,西北赛区,xd127,'15.1865,see-you-later;
1534,西北赛区,支棱,'15.2303,hw88137523;
1535,成渝赛区,lxf1236,'15.381,lxf1236;
1536,成渝赛区,有梦想就有希望,'15.5056,SMALL_LEFT;
1537,成渝赛区,HFL123,'15.5134,HFL123;
1538,成渝赛区,成电少帮主,'15.8687,hw90725680;dnnn96;
1539,杭厦赛区,LISICHENG_MS,'15.9308,LISICHENG_MS;
1540,西北赛区,xjtu_No.1,'16.0106,a1213278475;hw04041561;
1541,京津东赛区,hw22771598,'16.1549,hw22771598;
1542,海外赛区,hw14726154,'16.1842,hw14726154;
1543,京津东赛区,花样划水,'16.3161,Zino-_-b;
1544,杭厦赛区,手里的java不香了,'16.443,Willi42;
1545,成渝赛区,hw57490158,'16.4762,hw57490158;
1546,西北赛区,wzy9656,'16.5382,wzy9656;
1547,西北赛区,hw51349677,'16.5428,hw51349677;
1548,西北赛区,hw21852302,'16.6168,hw21852302;
1549,武长赛区,运气比较好,'16.6278,hw75861554;hw47669114;hw88837750;
1550,成渝赛区,搬砖小队,'16.8853,hw32218248;hw79239174;hw56431441;
1551,杭厦赛区,hw84417100,'16.954,hw84417100;
1552,上合赛区,强哥郭老np,'17.5881,hw42648148;
1553,杭厦赛区,Hm ,'17.8547,hw20186752;
1554,西北赛区,hold on,'17.9412,hw56254426;
1555,上合赛区,冲起来,'18.2415,hw35085674;hw82289659;
1556,成渝赛区,我的名字,'18.4594,hw36486953;
1557,江山赛区,hw40507411,'18.6108,hw40507411;
1558,武长赛区,hw01789008,'19.1259,hw01789008;
1559,西北赛区,春天花花幼儿园,'19.2511,hw75620256;
1560,成渝赛区,nobody,'19.289,hw58193643;
1561,西北赛区,hw01504280,'19.3373,hw01504280;
1562,上合赛区,摸鱼吧！,'19.4758,hw16668351;
1563,武长赛区,hw57664784,'19.5042,hw57664784;
1564,杭厦赛区,元宝妈妈,'19.5174,hw68132792;
1565,杭厦赛区,P40,'19.5701,hw85700360;
1566,成渝赛区,dfs,'19.7095,hw11706946;
1567,西北赛区,hw_qiang,'19.7498,hw_qiang;
1568,粤港澳赛区,hw65118535,'19.9147,hw65118535;
1569,上合赛区,daniel1210,'20.3501,daniel1210;
1570,武长赛区,西瓜,'20.6795,hw62775396;
1571,京津东赛区,阿木木zzz,'20.7558,hw40564214;
1572,京津东赛区,hw94871809,'20.7972,hw94871809;
1573,京津东赛区,TimeError,'20.8247,TimeError;
1574,京津东赛区,hw26922083,'20.9779,hw26922083;
1575,西北赛区,hw84049800,'20.9961,hw84049800;
1576,粤港澳赛区,Bidolphin,'21.0701,Bidolphin;
1577,西北赛区,西大楼水军,'21.1682,hw15304432;hw71851487;hw94332634;
1578,武长赛区,cuber,'21.1984,hw50993847;
1579,杭厦赛区,statham,'21.2312,statham;
1580,京津东赛区,Jiiang_Xin,'21.2589,Jiiang_Xin;
1581,成渝赛区,litlettleTime,'21.4814,hw19585034;
1582,西北赛区,CallmeMrgao,'21.5922,CallmeMrgao;
1583,武长赛区,hw12676125,'21.607,hw12676125;
1584,武长赛区,yyw的粉丝们,'21.7207,ERROR---try---hard;hw41014190;hw51632442;
1585,京津东赛区,爱举重的山羊,'21.8413,ASDFGHJKLQWERTYY;hw04365890;
1586,粤港澳赛区,khun_gs,'21.9453,khun_gs;
1587,粤港澳赛区,hw23542402,'22.596,hw23542402;
1588,成渝赛区,hw69315740,'22.7221,hw69315740;
1589,成渝赛区,hw76584796,'22.7358,hw76584796;
1590,成渝赛区,给大佬递Java,'22.7391,Jcduhdt;hw33447172;hw01864371;
1591,成渝赛区,hw19942362,'22.7476,hw19942362;
1592,京津东赛区,hw44800925,'22.7515,hw44800925;
1593,成渝赛区,hw59051827,'22.7515,hw59051827;
1594,成渝赛区,hw14008378,'22.754,hw14008378;
1595,西北赛区,乘风破浪,'22.8216,iampanghui;
1596,成渝赛区,hw86628830,'22.8842,hw86628830;
1597,上合赛区,hw38508198,'22.93,hw38508198;
1598,上合赛区,wjd1015,'23.1044,wjd1015;
1599,京津东赛区,蛋黄长裙,'23.4917,hw74812029;
1600,京津东赛区,hw30398852,'23.8998,hw30398852;
1601,上合赛区,hw76600538,'24.1495,hw76600538;
1602,粤港澳赛区,咕噜咕噜茄,'24.2699,Roykin;
1603,杭厦赛区,喵哇种子,'25.093,HDU_FrogGYLH;HDU_V1n;
1604,江山赛区,hw54830062,'25.1199,hw54830062;
1605,上合赛区,hw07187489,'25.2078,hw07187489;
1606,江山赛区,hw89346151,'25.276,hw89346151;
1607,杭厦赛区,akina97,'25.3109,akina97;
1608,西北赛区,hw62790379,'25.3236,hw62790379;
1609,成渝赛区, hw32334624,'25.6572,hw32334624;
1610,武长赛区,专业摸鱼,'25.8242,hw83811420;luckymice;Jarvan3zZ;
1611,粤港澳赛区,asda,'25.8878,hw79954575;
1612,西北赛区,hw13922377,'25.922,hw13922377;
1613,粤港澳赛区,aaa,'26.0716,hw61384662;
1614,上合赛区,hw52876030,'26.1273,hw52876030;
1615,杭厦赛区,杭厦酸菜鱼,'26.6875,Suxve;
1616,江山赛区,AKOgogogo,'27.0452,AKOgogogo;
1617,江山赛区,857857857,'27.0561,The_Undertaker;
1618,上合赛区,叫什么都一样,'27.1174,winkkkk;
1619,西北赛区,tc2020,'27.249,ijkm1234;
1620,西北赛区,jolinchen,'27.2973,jolinchen;
1621,上合赛区,?循环转账让钱增多！,'27.5168,hw53527958;
1622,成渝赛区,KEvinello,'28.7241,Kevinello;
1623,江山赛区,hw26922083,'28.7949,hw26922083;
1624,上合赛区,learner_huawei,'28.9896,learner_huawei;
1625,上合赛区,法术暴击+999,'29.0308,hw84673352;
1626,上合赛区,Hello World,'29.0779,hw02870004;USTC-Jerry;
1627,杭厦赛区,Headbro,'29.2402,Headbro;
1628,杭厦赛区,otto,'29.2681,hw54956782;
1629,西北赛区,西大楼小队,'29.4324,oneseven;
1630,杭厦赛区,XYuuuu,'29.5156,XYuuuu;
1631,西北赛区,hw97224406,'30.0173,hw97224406;
1632,上合赛区,hw26446003,'30.1314,hw26446003;
1633,上合赛区,yimuyang,'30.2008,yimuyang;
1634,杭厦赛区,hw48743653,'30.5509,hw48743653;
1635,上合赛区,GGBond,'30.7578,gdw439;
1636,上合赛区,hw20651501,'30.7835,hw20651501;
1637,上合赛区,lxhana,'30.8883,lxhana;
1638,武长赛区,三个臭皮匠,'30.9121,nshxihacw;xiongfeng666;hw52387783;
1639,西北赛区,hw810905,'31.1102,hw81090509;
1640,西北赛区,DJW,'32.3489,hw10924411;ltw123;hw26418552;
1641,江山赛区,0Error0Warning,'32.8091,hw89155234;hw19908759;VivaLavida_fv;
1642,成渝赛区,神技大学法海,'33.0913,hw66874075;
1643,京津东赛区,hw28749316,'33.1068,hw28749316;
1644,西北赛区,hw17499964,'33.5159,hw17499964;
1645,上合赛区,hw37507844,'34.0149,hw37507844;
1646,成渝赛区,hw22642051,'34.0849,hw22642051;
1647,西北赛区,hw77772903,'34.8619,hw77772903;
1648,江山赛区,不知道叫什么队,'35.3213,charon0808;
1649,上合赛区,窃格瓦拉归来,'35.4839,Ghoul_kin;
1650,上合赛区,青春有我,'36.2055,Curry_for_3;zhichang_lin;
1651,成渝赛区,hw19556655,'36.2776,hw19556655;
1652,杭厦赛区,Goto,'36.35,hwcode;z546905043;
1653,武长赛区,LI,'36.3529,lionelkx;
1654,武长赛区,hw67740744,'36.79,hw67740744;
1655,京津东赛区,AWSL,'36.8478,smyyan;
1656,武长赛区,TeemoGan,'37.1571,TeemoGan;
1657,西北赛区,hw21499804,'37.7306,hw21499804;
1658,西北赛区,hw89686133,'38.1065,hw89686133;
1659,粤港澳赛区,快乐划水队,'38.7412,ZXHAXM;hw39352860;
1660,西北赛区,wenkei,'38.8795,wenkei;
1661,成渝赛区,一般通过，混个脸熟,'39.0429,seewpx;
1662,成渝赛区,Flaming,'39.1077,JasonLikeNuts;
1663,上合赛区,tkl0314,'39.5147,tkl0314;
1664,江山赛区,三相神,'39.8572,hxer7963;hw08688056;hw37364628;
1665,杭厦赛区,hw93129234,'40.3079,hw93129234;
1666,西北赛区,塞班,'40.4516,hw87092839;
1667,上合赛区,hw41203133,'40.836,hw41203133;
1668,杭厦赛区,hw34499281,'41.0229,hw34499281;
1669,西北赛区,一个臭皮匠咋顶诸葛亮,'42.7877,hw80909026;
1670,上合赛区,校霸,'42.9454,currenwong;
1671,京津东赛区,Yin_Cofer,'44.1345,Yin_Cofer;
1672,成渝赛区,COVET,'44.7011,junpyu;jihengabc;hw77519521;
1673,上合赛区,dragonx,'45.022,dragonx;
1674,江山赛区,Yin_Cofer,'45.5255,Yin_Cofer;
1675,上合赛区,hw94741046,'46.4631,hw94741046;
1676,西北赛区,wzpcc,'46.6827,wzpcc;
1677,京津东赛区,zksar1990,'47.8018,zksar1990;
1678,武长赛区,运筹优化小队,'47.9785,hw25499073;hw24405675;
1679,成渝赛区,uestc_allen,'48.1719,uestc_allen;
1680,武长赛区,LINRUIHANG,'48.443,LINRUIHANG;
1681,成渝赛区,hw95451504,'48.4923,hw95451504;
1682,上合赛区,hw06725283,'48.5517,hw06725283;
1683,成渝赛区,就当是个队名,'48.5643,hw47335526;tuc0809;
1684,上合赛区,摸鱼我最强,'48.7816,sephiroth_w;
1685,杭厦赛区,hdjsjysx,'49.0406,hdjsjysx;
1686,武长赛区,海底捞,'49.2505,biometrics;IzumiHikari;hw08362189;
1687,京津东赛区,hw06725283,'49.3819,hw06725283;
1688,上合赛区,hw94891551,'50.3885,hw94891551;
1689,西北赛区,阿破克列,'51.647,hyq12580;hw08105102;hw29234357;
1690,杭厦赛区,hw73509740,'52.6668,hw73509740;
1691,上合赛区,hw86564899,'52.969,hw86564899;
1692,杭厦赛区,hw21094819,'54.2369,hw21094819;
1693,杭厦赛区,hw46787351,'54.975,hw46787351;
1694,成渝赛区,渴望进华为,'54.9785,DENGQING-;hw_dzc;hw34457900;
1695,江山赛区,许你一片星河,'56.5974,yuan01;
1696,西北赛区,aware,'57.6816,hw38543535;
1697,杭厦赛区,jiang_yue_ye,'58.4195,hw63667500;
1698,京津东赛区,大神我只扶姚顺雨,'58.6639,lusongno1;
1699,西北赛区,hw15477201,'59.2641,hw15477201;
1700,杭厦赛区,hw15480983,'59.3279,hw15480983;
1701,江山赛区,hw28401209,'61.7516,hw28401209;
1702,武长赛区,hw13935125,'62.3785,hw13935125;
1703,西北赛区,hw50570008,'62.3958,hw50570008;
1704,武长赛区,WHUT_三个Rapper在线念稿,'63.3235,WHUT_Felix;hw98385371;hw88194420;
1705,上合赛区,hw47779841,'63.4307,hw47779841;
1706,杭厦赛区,三个男人,'63.6431,zjw11525;
1707,京津东赛区,test,'63.912,hw63850534;
1708,京津东赛区,hw39601904,'64.0111,hw39601904;
1709,上合赛区,加香菜不要洋葱,'64.2696,hw39447946;wulc1994;hw69682740;
1710,成渝赛区,hw32573765,'64.2799,hw32573765;
1711,京津东赛区,bbp123,'64.5546,bbp123;
1712,上合赛区,咸鱼突刺,'65.3439,hw30848605;
1713,西北赛区,hw11168891,'65.6097,hw11168891;
1714,江山赛区,Coding,'65.8047,hw60120505;hw39814781;
1715,粤港澳赛区,hw37590416,'66.5604,hw37590416;
1716,江山赛区,zheyday,'66.6735,zheyday;
1717,西北赛区,xdai125,'66.7635,qmhnxl;hw48220760;
1718,江山赛区,楼上莫赶楼下莫追,'66.855,LordRiven;
1719,西北赛区,caoyue1995,'67.1995,caoyue1995;
1720,西北赛区,烧仙草,'67.2069,hw80713988;hw72363750;hw20830259;
1721,上合赛区,lnstrument,'67.2562,lnstrument;
1722,江山赛区,000,'67.3161,liumin_1;
1723,西北赛区,flyhema,'67.3649,flyhema;
1724,杭厦赛区,濮竹01,'67.5085,kangyanyan;
1725,西北赛区,hw16282285,'67.5143,hw16282285;
1726,江山赛区,姐妹！,'67.5653,xueli_lxl;
1727,京津东赛区,人机交互？？,'67.7391,hw18748582;hw93945092;hw36573152;
1728,上合赛区,hw59297799,'68.264,hw59297799;
1729,杭厦赛区,HXY,'68.88,YZGGGA;
1730,京津东赛区,BUPT_CODERS,'69.0106,LincolnDai;
1731,武长赛区,hw24467887,'71.1079,hw24467887;
1732,成渝赛区,hw94105119,'72.1096,hw94105119;
1733,上合赛区,Yin_Cofer,'72.9041,Yin_Cofer;
1734,西北赛区,hw83479962,'75.551,hw83479962;
1735,成渝赛区,thth,'75.7587,hw68757076;
1736,粤港澳赛区,xmc1314,'76.3121,xmc1314;
1737,京津东赛区,CAU-fighter,'78.0013,DawnMagnet;hw20375522;
1738,成渝赛区,siyecaoK1,'78.2232,siyecaoK1;
1739,上合赛区,煲二蒸一,'81.0626,ZHM19_95;GrootZhu;hw91495701;
1740,成渝赛区,sunxiangjun,'81.1384,sunxiangjun;
1741,京津东赛区,hw17257923,'81.455,hw17257923;
1742,京津东赛区,一只小弱鸡,'81.626,liujiang_;
1743,成渝赛区,MMMtaun,'81.8157,MMMtaun;
1744,上合赛区,我们是锵锵锵锵锵锵锵,'81.8632,rookie_sjtu;Nemo_sjtu;hw13978421;
1745,杭厦赛区,杭电戏组,'82.1397,hw74093386;hw52583333;daxiangbeien;
1746,江山赛区,xiaoxiaochengji,'82.3531,xiaoxiaochengji;
1747,江山赛区,202004,'82.3722,hw40115156;
1748,京津东赛区,帆帆,'84.4492,FanfanLiu;
1749,西北赛区,zk2020,'85.4411,zk2020;
1750,成渝赛区,hw42134451,'86.5058,hw42134451;
1751,上合赛区,hw44130554,'86.5903,hw44130554;
1752,京津东赛区,hw40813450,'86.7589,hw40813450;
1753,上合赛区,hw30869789,'87.0942,hw30869789;
1754,武长赛区,andy,'87.4083,Anding;
1755,上合赛区,PCA-USTC,'88.9503,jjq0819;
1756,江山赛区,hw24946673,'89.6042,hw24946673;
1757,粤港澳赛区,hw35184732,'90.7484,hw35184732;
1758,上合赛区,独墅湖赛艇,'90.8206,ZhangJiekai;hw54149779;
1759,江山赛区,123,'93.3814,S1mple20;
1760,西北赛区,枣子姐永远滴神,'93.7199,hw68717197;
1761,武长赛区,HannahJudy,'94.3605,hanzuliangzhongyan;
1762,上合赛区,codeZH,'97.7582,codeZH;
1763,京津东赛区,您还未组建团队,'97.9333,ccfarm;
1764,杭厦赛区,hw76963048,'97.9473,hw76963048;
1765,京津东赛区,sunxiangjun,'101.2813,sunxiangjun;
1766,西北赛区,hw70650412,'102.8109,hw70650412;
1767,武长赛区,hw76471907,'105.4152,hw76471907;
1768,成渝赛区,hw30040117,'108.5145,hw30040117;
1769,杭厦赛区,STEA TEAM,'109.4448,STEA_YY;CafuuChino;Particle_G;
1770,上合赛区,woshixuanzi,'116.6509,woshixuanzi;
1771,上合赛区,hfut_wtf,'116.7009,hfut_ystlove;pjx11111;
1772,江山赛区,forzore,'128.253,forzore;
1773,成渝赛区,假装123,'128.5916,LiuChengpeng;Sponge2020;hw44526911;
1774,成渝赛区,hw34065548,'141.8849,hw34065548;
1775,粤港澳赛区,Recorder1994,'142.7623,Recorder1994;
1776,成渝赛区,一条大鱼,'149.028,hw19318566;helloWworld;
1777,京津东赛区,hw19702906,'166.5505,hw19702906;
1778,杭厦赛区,sunxiangjun,'167.6327,sunxiangjun;
1779,西北赛区,双叶天下第一,'176.3797,lenmain;Yishi_Yu;hw06990543;
1780,成渝赛区,爱玩矢量,'177.4127,hw84910810;
1781,成渝赛区,Saturday,'179.9869,Tsingxin;kunxinli;ZhangPHEngr;
1782,西北赛区,hw30186372,'188.5732,hw30186372;
1783,上合赛区,hw34253202,'191.5401,hw34253202;
1784,杭厦赛区,濮竹,'197.8307,muxingda;
1785,西北赛区,卡提诺,'199.8272,hw49988529;hw42259116;
1786,江山赛区,bb,'203.9135,hw76341879;
1787,武长赛区,柠可有你,'219.3642,hw11979663;
1788,杭厦赛区,三个酱油瓶,'220.9808,wakawakawa;hz_pengyuyan;zjucstxyy;
1789,上合赛区,盛老师很牛,'227.6729,pansiyuan;hw74165419;little-berry;
1790,西北赛区,hw44478371,'228.385,hw44478371;
1791,西北赛区,打酱油的,'236.3974,npucfy;
1792,京津东赛区,头柱·炭治郎,'239.4557,HuaShui;
1793,杭厦赛区,淡黄的长裙蓬松的头发,'254.9071,hw12386267;hw36627366;hw45101907;
1794,京津东赛区,候队加油,'257.3089,qssxbhxy;caculas22;
1795,西北赛区,python真难,'257.4589,gao2017;
1796,上合赛区,ARDAER,'261.2922,ardaersasskia;
1797,西北赛区,橙子不怕天虎队,'282.8557,hw88805557;
1798,杭厦赛区,bugmakerrr,'283.5807,bugmakerrr;
1799,海外赛区,hw02849838,'291.6643,hw02849838;
1800,粤港澳赛区,小黄鸭，划水呀,'296.509,Yuzu_sofa;hw34101030;hw12613042;
1801,武长赛区,hw41963456,'310.2835,hw41963456;
1802,成渝赛区,thomasjin,'316.2306,thomasjin;
1803,上合赛区,HumPeriod,'317.909,DuDuPang;TuTuPang;
1804,武长赛区,hw19016743,'318.8836,hw19016743;
1805,西北赛区,htyhhh,'330.5728,htyhhh;
1806,武长赛区,115,'352.1661,elevenstar;gaosiyuan;dodotwhalefall;
1807,上合赛区,knockknock,'392.1737,hw38750255;
1808,西北赛区,625A,'411.1497,xunyuxing;hw13452338;hw48449957;
1809,粤港澳赛区,lidawen,'546.601,lidawen;
1810,杭厦赛区,hw34514705,'548.9209,hw34514705;
1811,粤港澳赛区,hw86508928,'667.6125,hw86508928;
1812,西北赛区,Jeason666,'686.1679,Jeason666;
1813,西北赛区,carelmo,'688.1418,shangshanzixu;Jimbo0714;
1814,西北赛区,hw31609485,'688.9979,hw31609485;
1815,西北赛区,hw92635520,'698.7208,hw92635520;
1816,上合赛区,hw84674707,'855.161,hw84674707;
1817,西北赛区,没有人关心阿宅心里想什么,'968.4019,hw74865606;
1818,成渝赛区,无限,'980.1345,liukxz;
1819,成渝赛区,hw17885387,'1048.0831,hw17885387;
1820,西北赛区,woshimijue,'1144.0891,woshimijue;
